PeriodStart,PeriodEnd,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2020-01-01T21:50:00Z,2020-01-01T22:00:00Z,PT10M,9.5,89,12.28125,89.38378906
2020-01-01T22:00:00Z,2020-01-01T22:10:00Z,PT10M,9.3,47,10.76875,47.33652344
2020-01-01T22:10:00Z,2020-01-01T22:20:00Z,PT10M,9.2,46,10.6375,46.33242188
2020-01-01T22:20:00Z,2020-01-01T22:30:00Z,PT10M,9.0,23,9.71875,23.30371094
2020-01-01T22:30:00Z,2020-01-01T22:40:00Z,PT10M,8.8,5,8.95625,5.279882813
2020-01-01T22:40:00Z,2020-01-01T22:50:00Z,PT10M,8.6,0,8.6,0.26875
2020-01-01T22:50:00Z,2020-01-01T23:00:00Z,PT10M,8.5,0,8.5,0.265625
2020-01-01T23:00:00Z,2020-01-01T23:10:00Z,PT10M,8.4,0,8.4,0.2625
2020-01-01T23:10:00Z,2020-01-01T23:20:00Z,PT10M,8.3,0,8.3,0.259375
2020-01-01T23:20:00Z,2020-01-01T23:30:00Z,PT10M,8.2,0,8.2,0.25625
2020-01-01T23:30:00Z,2020-01-01T23:40:00Z,PT10M,8.2,0,8.2,0.25625
2020-01-01T23:40:00Z,2020-01-01T23:50:00Z,PT10M,8.1,0,8.1,0.253125
2020-01-01T23:50:00Z,2020-01-02T00:00:00Z,PT10M,8.0,0,8.0,0.25
2020-01-02T00:00:00Z,2020-01-02T00:10:00Z,PT10M,8.0,0,8.0,0.25
2020-01-02T00:10:00Z,2020-01-02T00:20:00Z,PT10M,7.9,0,7.9,0.246875
2020-01-02T00:20:00Z,2020-01-02T00:30:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T00:30:00Z,2020-01-02T00:40:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T00:40:00Z,2020-01-02T00:50:00Z,PT10M,7.7,0,7.7,0.240625
2020-01-02T00:50:00Z,2020-01-02T01:00:00Z,PT10M,7.6,0,7.6,0.2375
2020-01-02T01:00:00Z,2020-01-02T01:10:00Z,PT10M,7.6,0,7.6,0.2375
2020-01-02T01:10:00Z,2020-01-02T01:20:00Z,PT10M,7.6,0,7.6,0.2375
2020-01-02T01:20:00Z,2020-01-02T01:30:00Z,PT10M,7.7,0,7.7,0.240625
2020-01-02T01:30:00Z,2020-01-02T01:40:00Z,PT10M,7.7,0,7.7,0.240625
2020-01-02T01:40:00Z,2020-01-02T01:50:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T01:50:00Z,2020-01-02T02:00:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T02:00:00Z,2020-01-02T02:10:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T02:10:00Z,2020-01-02T02:20:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T02:20:00Z,2020-01-02T02:30:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T02:30:00Z,2020-01-02T02:40:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T02:40:00Z,2020-01-02T02:50:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T02:50:00Z,2020-01-02T03:00:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T03:00:00Z,2020-01-02T03:10:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T03:10:00Z,2020-01-02T03:20:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T03:20:00Z,2020-01-02T03:30:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T03:30:00Z,2020-01-02T03:40:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T03:40:00Z,2020-01-02T03:50:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T03:50:00Z,2020-01-02T04:00:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T04:00:00Z,2020-01-02T04:10:00Z,PT10M,7.8,0,7.8,0.24375
2020-01-02T04:10:00Z,2020-01-02T04:20:00Z,PT10M,7.9,0,7.9,0.246875
2020-01-02T04:20:00Z,2020-01-02T04:30:00Z,PT10M,7.9,0,7.9,0.246875
2020-01-02T04:30:00Z,2020-01-02T04:40:00Z,PT10M,8.0,0,8.0,0.25
2020-01-02T04:40:00Z,2020-01-02T04:50:00Z,PT10M,8.0,0,8.0,0.25
2020-01-02T04:50:00Z,2020-01-02T05:00:00Z,PT10M,8.1,0,8.1,0.253125
2020-01-02T05:00:00Z,2020-01-02T05:10:00Z,PT10M,8.1,0,8.1,0.253125
2020-01-02T05:10:00Z,2020-01-02T05:20:00Z,PT10M,8.2,0,8.2,0.25625
2020-01-02T05:20:00Z,2020-01-02T05:30:00Z,PT10M,8.3,0,8.3,0.259375
2020-01-02T05:30:00Z,2020-01-02T05:40:00Z,PT10M,8.3,0,8.3,0.259375
2020-01-02T05:40:00Z,2020-01-02T05:50:00Z,PT10M,8.4,0,8.4,0.2625
2020-01-02T05:50:00Z,2020-01-02T06:00:00Z,PT10M,8.5,0,8.5,0.265625
2020-01-02T06:00:00Z,2020-01-02T06:10:00Z,PT10M,8.6,0,8.6,0.26875
2020-01-02T06:10:00Z,2020-01-02T06:20:00Z,PT10M,8.6,0,8.6,0.26875
2020-01-02T06:20:00Z,2020-01-02T06:30:00Z,PT10M,8.8,0,8.8,0.275
2020-01-02T06:30:00Z,2020-01-02T06:40:00Z,PT10M,8.8,0,8.8,0.275
2020-01-02T06:40:00Z,2020-01-02T06:50:00Z,PT10M,9.0,0,9.0,0.28125
2020-01-02T06:50:00Z,2020-01-02T07:00:00Z,PT10M,9.0,0,9.0,0.28125
2020-01-02T07:00:00Z,2020-01-02T07:10:00Z,PT10M,9.2,0,9.2,0.2875
2020-01-02T07:10:00Z,2020-01-02T07:20:00Z,PT10M,9.2,0,9.2,0.2875
2020-01-02T07:20:00Z,2020-01-02T07:30:00Z,PT10M,9.4,0,9.4,0.29375
2020-01-02T07:30:00Z,2020-01-02T07:40:00Z,PT10M,9.5,0,9.5,0.296875
2020-01-02T07:40:00Z,2020-01-02T07:50:00Z,PT10M,9.6,0,9.6,0.3
2020-01-02T07:50:00Z,2020-01-02T08:00:00Z,PT10M,9.6,0,9.6,0.3
2020-01-02T08:00:00Z,2020-01-02T08:10:00Z,PT10M,9.7,0,9.7,0.303125
2020-01-02T08:10:00Z,2020-01-02T08:20:00Z,PT10M,9.8,0,9.8,0.30625
2020-01-02T08:20:00Z,2020-01-02T08:30:00Z,PT10M,9.9,0,9.9,0.309375
2020-01-02T08:30:00Z,2020-01-02T08:40:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T08:40:00Z,2020-01-02T08:50:00Z,PT10M,10.1,0,10.1,0.315625
2020-01-02T08:50:00Z,2020-01-02T09:00:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T09:00:00Z,2020-01-02T09:10:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T09:10:00Z,2020-01-02T09:20:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T09:20:00Z,2020-01-02T09:30:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T09:30:00Z,2020-01-02T09:40:00Z,PT10M,10.1,0,10.1,0.315625
2020-01-02T09:40:00Z,2020-01-02T09:50:00Z,PT10M,10.1,0,10.1,0.315625
2020-01-02T09:50:00Z,2020-01-02T10:00:00Z,PT10M,10.1,0,10.1,0.315625
2020-01-02T10:00:00Z,2020-01-02T10:10:00Z,PT10M,10.1,0,10.1,0.315625
2020-01-02T10:10:00Z,2020-01-02T10:20:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T10:20:00Z,2020-01-02T10:30:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T10:30:00Z,2020-01-02T10:40:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T10:40:00Z,2020-01-02T10:50:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T10:50:00Z,2020-01-02T11:00:00Z,PT10M,9.9,0,9.9,0.309375
2020-01-02T11:00:00Z,2020-01-02T11:10:00Z,PT10M,9.9,0,9.9,0.309375
2020-01-02T11:10:00Z,2020-01-02T11:20:00Z,PT10M,9.9,0,9.9,0.309375
2020-01-02T11:20:00Z,2020-01-02T11:30:00Z,PT10M,9.9,0,9.9,0.309375
2020-01-02T11:30:00Z,2020-01-02T11:40:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T11:40:00Z,2020-01-02T11:50:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T11:50:00Z,2020-01-02T12:00:00Z,PT10M,10.0,0,10.0,0.3125
2020-01-02T12:00:00Z,2020-01-02T12:10:00Z,PT10M,9.9,0,9.9,0.309375
2020-01-02T12:10:00Z,2020-01-02T12:20:00Z,PT10M,9.7,0,9.7,0.303125
2020-01-02T12:20:00Z,2020-01-02T12:30:00Z,PT10M,9.5,0,9.5,0.296875
2020-01-02T12:30:00Z,2020-01-02T12:40:00Z,PT10M,9.3,0,9.3,0.290625
2020-01-02T12:40:00Z,2020-01-02T12:50:00Z,PT10M,9.1,0,9.1,0.284375
2020-01-02T12:50:00Z,2020-01-02T13:00:00Z,PT10M,8.9,0,8.9,0.278125
2020-01-02T13:00:00Z,2020-01-02T13:10:00Z,PT10M,8.7,0,8.7,0.271875
2020-01-02T13:10:00Z,2020-01-02T13:20:00Z,PT10M,8.6,1,8.63125,1.269726563
2020-01-02T13:20:00Z,2020-01-02T13:30:00Z,PT10M,8.4,4,8.525,4.26640625
2020-01-02T13:30:00Z,2020-01-02T13:40:00Z,PT10M,8.3,15,8.76875,15.27402344
2020-01-02T13:40:00Z,2020-01-02T13:50:00Z,PT10M,8.1,26,8.9125,26.27851563
2020-01-02T13:50:00Z,2020-01-02T14:00:00Z,PT10M,8.0,33,9.03125,33.28222656
2020-01-02T14:00:00Z,2020-01-02T14:10:00Z,PT10M,7.9,40,9.15,40.2859375
2020-01-02T14:10:00Z,2020-01-02T14:20:00Z,PT10M,8.0,35,9.09375,35.28417969
2020-01-02T14:20:00Z,2020-01-02T14:30:00Z,PT10M,8.0,24,8.75,24.2734375
2020-01-02T14:30:00Z,2020-01-02T14:40:00Z,PT10M,8.1,37,9.25625,37.28925781
2020-01-02T14:40:00Z,2020-01-02T14:50:00Z,PT10M,8.1,28,8.975,28.28046875
2020-01-02T14:50:00Z,2020-01-02T15:00:00Z,PT10M,8.2,50,9.7625,50.30507813
2020-01-02T15:00:00Z,2020-01-02T15:10:00Z,PT10M,8.2,74,10.5125,74.32851563
2020-01-02T15:10:00Z,2020-01-02T15:20:00Z,PT10M,8.3,72,10.55,72.3296875
2020-01-02T15:20:00Z,2020-01-02T15:30:00Z,PT10M,8.3,85,10.95625,85.34238281
2020-01-02T15:30:00Z,2020-01-02T15:40:00Z,PT10M,8.4,87,11.11875,87.34746094
2020-01-02T15:40:00Z,2020-01-02T15:50:00Z,PT10M,8.4,75,10.74375,75.33574219
2020-01-02T15:50:00Z,2020-01-02T16:00:00Z,PT10M,8.5,72,10.75,72.3359375
2020-01-02T16:00:00Z,2020-01-02T16:10:00Z,PT10M,8.6,72,10.85,72.3390625
2020-01-02T16:10:00Z,2020-01-02T16:20:00Z,PT10M,8.7,71,10.91875,71.34121094
2020-01-02T16:20:00Z,2020-01-02T16:30:00Z,PT10M,8.8,75,11.14375,75.34824219
2020-01-02T16:30:00Z,2020-01-02T16:40:00Z,PT10M,8.9,76,11.275,76.35234375
2020-01-02T16:40:00Z,2020-01-02T16:50:00Z,PT10M,9.0,71,11.21875,71.35058594
2020-01-02T16:50:00Z,2020-01-02T17:00:00Z,PT10M,9.1,87,11.81875,87.36933594
2020-01-02T17:00:00Z,2020-01-02T17:10:00Z,PT10M,9.2,86,11.8875,86.37148438
2020-01-02T17:10:00Z,2020-01-02T17:20:00Z,PT10M,9.3,73,11.58125,73.36191406
2020-01-02T17:20:00Z,2020-01-02T17:30:00Z,PT10M,9.4,65,11.43125,65.35722656
2020-01-02T17:30:00Z,2020-01-02T17:40:00Z,PT10M,9.4,54,11.0875,54.34648438
2020-01-02T17:40:00Z,2020-01-02T17:50:00Z,PT10M,9.5,58,11.3125,58.35351563
2020-01-02T17:50:00Z,2020-01-02T18:00:00Z,PT10M,9.6,61,11.50625,61.35957031
2020-01-02T18:00:00Z,2020-01-02T18:10:00Z,PT10M,9.6,63,11.56875,63.36152344
2020-01-02T18:10:00Z,2020-01-02T18:20:00Z,PT10M,9.7,68,11.825,68.36953125
2020-01-02T18:20:00Z,2020-01-02T18:30:00Z,PT10M,9.8,65,11.83125,65.36972656
2020-01-02T18:30:00Z,2020-01-02T18:40:00Z,PT10M,9.8,57,11.58125,57.36191406
2020-01-02T18:40:00Z,2020-01-02T18:50:00Z,PT10M,9.9,56,11.65,56.3640625
2020-01-02T18:50:00Z,2020-01-02T19:00:00Z,PT10M,10.0,60,11.875,60.37109375
2020-01-02T19:00:00Z,2020-01-02T19:10:00Z,PT10M,10.0,56,11.75,56.3671875
2020-01-02T19:10:00Z,2020-01-02T19:20:00Z,PT10M,10.1,55,11.81875,55.36933594
2020-01-02T19:20:00Z,2020-01-02T19:30:00Z,PT10M,10.1,75,12.44375,75.38886719
2020-01-02T19:30:00Z,2020-01-02T19:40:00Z,PT10M,10.2,52,11.825,52.36953125
2020-01-02T19:40:00Z,2020-01-02T19:50:00Z,PT10M,10.2,46,11.6375,46.36367188
2020-01-02T19:50:00Z,2020-01-02T20:00:00Z,PT10M,10.3,56,12.05,56.3765625
2020-01-02T20:00:00Z,2020-01-02T20:10:00Z,PT10M,10.3,79,12.76875,79.39902344
2020-01-02T20:10:00Z,2020-01-02T20:20:00Z,PT10M,10.4,73,12.68125,73.39628906
2020-01-02T20:20:00Z,2020-01-02T20:30:00Z,PT10M,10.4,64,12.4,64.3875
2020-01-02T20:30:00Z,2020-01-02T20:40:00Z,PT10M,10.4,44,11.775,44.36796875
2020-01-02T20:40:00Z,2020-01-02T20:50:00Z,PT10M,10.4,39,11.61875,39.36308594
2020-01-02T20:50:00Z,2020-01-02T21:00:00Z,PT10M,10.5,49,12.03125,49.37597656
2020-01-02T21:00:00Z,2020-01-02T21:10:00Z,PT10M,10.5,37,11.65625,37.36425781
2020-01-02T21:10:00Z,2020-01-02T21:20:00Z,PT10M,10.4,26,11.2125,26.35039063
2020-01-02T21:20:00Z,2020-01-02T21:30:00Z,PT10M,10.3,26,11.1125,26.34726563
2020-01-02T21:30:00Z,2020-01-02T21:40:00Z,PT10M,10.3,39,11.51875,39.35996094
2020-01-02T21:40:00Z,2020-01-02T21:50:00Z,PT10M,10.2,32,11.2,32.35
2020-01-02T21:50:00Z,2020-01-02T22:00:00Z,PT10M,10.1,23,10.81875,23.33808594
2020-01-02T22:00:00Z,2020-01-02T22:10:00Z,PT10M,10.1,18,10.6625,18.33320313
2020-01-02T22:10:00Z,2020-01-02T22:20:00Z,PT10M,10.1,10,10.4125,10.32539063
2020-01-02T22:20:00Z,2020-01-02T22:30:00Z,PT10M,10.1,1,10.13125,1.316601563
2020-01-02T22:30:00Z,2020-01-02T22:40:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T22:40:00Z,2020-01-02T22:50:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T22:50:00Z,2020-01-02T23:00:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T23:00:00Z,2020-01-02T23:10:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T23:10:00Z,2020-01-02T23:20:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-02T23:20:00Z,2020-01-02T23:30:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-02T23:30:00Z,2020-01-02T23:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-02T23:40:00Z,2020-01-02T23:50:00Z,PT10M,10.4,0,10.4,0.325
2020-01-02T23:50:00Z,2020-01-03T00:00:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T00:00:00Z,2020-01-03T00:10:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T00:10:00Z,2020-01-03T00:20:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T00:20:00Z,2020-01-03T00:30:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T00:30:00Z,2020-01-03T00:40:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T00:40:00Z,2020-01-03T00:50:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T00:50:00Z,2020-01-03T01:00:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T01:00:00Z,2020-01-03T01:10:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T01:10:00Z,2020-01-03T01:20:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T01:20:00Z,2020-01-03T01:30:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T01:30:00Z,2020-01-03T01:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T01:40:00Z,2020-01-03T01:50:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-03T01:50:00Z,2020-01-03T02:00:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-03T02:00:00Z,2020-01-03T02:10:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-03T02:10:00Z,2020-01-03T02:20:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-03T02:20:00Z,2020-01-03T02:30:00Z,PT10M,10.2,0,10.2,0.31875
2020-01-03T02:30:00Z,2020-01-03T02:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T02:40:00Z,2020-01-03T02:50:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T02:50:00Z,2020-01-03T03:00:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T03:00:00Z,2020-01-03T03:10:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T03:10:00Z,2020-01-03T03:20:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T03:20:00Z,2020-01-03T03:30:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T03:30:00Z,2020-01-03T03:40:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T03:40:00Z,2020-01-03T03:50:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T03:50:00Z,2020-01-03T04:00:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T04:00:00Z,2020-01-03T04:10:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T04:10:00Z,2020-01-03T04:20:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T04:20:00Z,2020-01-03T04:30:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T04:30:00Z,2020-01-03T04:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T04:40:00Z,2020-01-03T04:50:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T04:50:00Z,2020-01-03T05:00:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T05:00:00Z,2020-01-03T05:10:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T05:10:00Z,2020-01-03T05:20:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T05:20:00Z,2020-01-03T05:30:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T05:30:00Z,2020-01-03T05:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T05:40:00Z,2020-01-03T05:50:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T05:50:00Z,2020-01-03T06:00:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T06:00:00Z,2020-01-03T06:10:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T06:10:00Z,2020-01-03T06:20:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T06:20:00Z,2020-01-03T06:30:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T06:30:00Z,2020-01-03T06:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T06:40:00Z,2020-01-03T06:50:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T06:50:00Z,2020-01-03T07:00:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T07:00:00Z,2020-01-03T07:10:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T07:10:00Z,2020-01-03T07:20:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T07:20:00Z,2020-01-03T07:30:00Z,PT10M,10.3,0,10.3,0.321875
2020-01-03T07:30:00Z,2020-01-03T07:40:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T07:40:00Z,2020-01-03T07:50:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T07:50:00Z,2020-01-03T08:00:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T08:00:00Z,2020-01-03T08:10:00Z,PT10M,10.4,0,10.4,0.325
2020-01-03T08:10:00Z,2020-01-03T08:20:00Z,PT10M,10.5,0,10.5,0.328125
2020-01-03T08:20:00Z,2020-01-03T08:30:00Z,PT10M,10.6,0,10.6,0.33125
2020-01-03T08:30:00Z,2020-01-03T08:40:00Z,PT10M,10.7,0,10.7,0.334375
2020-01-03T08:40:00Z,2020-01-03T08:50:00Z,PT10M,10.8,0,10.8,0.3375
2020-01-03T08:50:00Z,2020-01-03T09:00:00Z,PT10M,10.9,0,10.9,0.340625
2020-01-03T09:00:00Z,2020-01-03T09:10:00Z,PT10M,11.0,0,11.0,0.34375
2020-01-03T09:10:00Z,2020-01-03T09:20:00Z,PT10M,11.2,0,11.2,0.35
2020-01-03T09:20:00Z,2020-01-03T09:30:00Z,PT10M,11.4,0,11.4,0.35625
2020-01-03T09:30:00Z,2020-01-03T09:40:00Z,PT10M,11.5,0,11.5,0.359375
2020-01-03T09:40:00Z,2020-01-03T09:50:00Z,PT10M,11.7,0,11.7,0.365625
2020-01-03T09:50:00Z,2020-01-03T10:00:00Z,PT10M,11.9,0,11.9,0.371875
2020-01-03T10:00:00Z,2020-01-03T10:10:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T10:10:00Z,2020-01-03T10:20:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T10:20:00Z,2020-01-03T10:30:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T10:30:00Z,2020-01-03T10:40:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T10:40:00Z,2020-01-03T10:50:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T10:50:00Z,2020-01-03T11:00:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T11:00:00Z,2020-01-03T11:10:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T11:10:00Z,2020-01-03T11:20:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T11:20:00Z,2020-01-03T11:30:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T11:30:00Z,2020-01-03T11:40:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T11:40:00Z,2020-01-03T11:50:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T11:50:00Z,2020-01-03T12:00:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T12:00:00Z,2020-01-03T12:10:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T12:10:00Z,2020-01-03T12:20:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T12:20:00Z,2020-01-03T12:30:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T12:30:00Z,2020-01-03T12:40:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T12:40:00Z,2020-01-03T12:50:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T12:50:00Z,2020-01-03T13:00:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T13:00:00Z,2020-01-03T13:10:00Z,PT10M,12.0,0,12.0,0.375
2020-01-03T13:10:00Z,2020-01-03T13:20:00Z,PT10M,12.0,3,12.09375,3.377929688
2020-01-03T13:20:00Z,2020-01-03T13:30:00Z,PT10M,12.0,7,12.21875,7.381835938
2020-01-03T13:30:00Z,2020-01-03T13:40:00Z,PT10M,12.0,13,12.40625,13.38769531
2020-01-03T13:40:00Z,2020-01-03T13:50:00Z,PT10M,12.0,21,12.65625,21.39550781
2020-01-03T13:50:00Z,2020-01-03T14:00:00Z,PT10M,12.0,33,13.03125,33.40722656
2020-01-03T14:00:00Z,2020-01-03T14:10:00Z,PT10M,12.0,33,13.03125,33.40722656
2020-01-03T14:10:00Z,2020-01-03T14:20:00Z,PT10M,12.1,32,13.1,32.409375
2020-01-03T14:20:00Z,2020-01-03T14:30:00Z,PT10M,12.1,30,13.0375,30.40742188
2020-01-03T14:30:00Z,2020-01-03T14:40:00Z,PT10M,12.2,41,13.48125,41.42128906
2020-01-03T14:40:00Z,2020-01-03T14:50:00Z,PT10M,12.2,37,13.35625,37.41738281
2020-01-03T14:50:00Z,2020-01-03T15:00:00Z,PT10M,12.3,33,13.33125,33.41660156
2020-01-03T15:00:00Z,2020-01-03T15:10:00Z,PT10M,12.3,46,13.7375,46.42929688
2020-01-03T15:10:00Z,2020-01-03T15:20:00Z,PT10M,12.4,45,13.80625,45.43144531
2020-01-03T15:20:00Z,2020-01-03T15:30:00Z,PT10M,12.4,45,13.80625,45.43144531
2020-01-03T15:30:00Z,2020-01-03T15:40:00Z,PT10M,12.5,37,13.65625,37.42675781
2020-01-03T15:40:00Z,2020-01-03T15:50:00Z,PT10M,12.5,47,13.96875,47.43652344
2020-01-03T15:50:00Z,2020-01-03T16:00:00Z,PT10M,12.6,59,14.44375,59.45136719
2020-01-03T16:00:00Z,2020-01-03T16:10:00Z,PT10M,12.6,67,14.69375,67.45917969
2020-01-03T16:10:00Z,2020-01-03T16:20:00Z,PT10M,12.7,53,14.35625,53.44863281
2020-01-03T16:20:00Z,2020-01-03T16:30:00Z,PT10M,12.7,51,14.29375,51.44667969
2020-01-03T16:30:00Z,2020-01-03T16:40:00Z,PT10M,12.8,59,14.64375,59.45761719
2020-01-03T16:40:00Z,2020-01-03T16:50:00Z,PT10M,12.8,69,14.95625,69.46738281
2020-01-03T16:50:00Z,2020-01-03T17:00:00Z,PT10M,12.9,44,14.275,44.44609375
2020-01-03T17:00:00Z,2020-01-03T17:10:00Z,PT10M,12.9,32,13.9,32.434375
2020-01-03T17:10:00Z,2020-01-03T17:20:00Z,PT10M,12.9,53,14.55625,53.45488281
2020-01-03T17:20:00Z,2020-01-03T17:30:00Z,PT10M,12.9,47,14.36875,47.44902344
2020-01-03T17:30:00Z,2020-01-03T17:40:00Z,PT10M,13.0,51,14.59375,51.45605469
2020-01-03T17:40:00Z,2020-01-03T17:50:00Z,PT10M,13.0,74,15.3125,74.47851563
2020-01-03T17:50:00Z,2020-01-03T18:00:00Z,PT10M,13.0,71,15.21875,71.47558594
2020-01-03T18:00:00Z,2020-01-03T18:10:00Z,PT10M,13.0,63,14.96875,63.46777344
2020-01-03T18:10:00Z,2020-01-03T18:20:00Z,PT10M,13.0,73,15.28125,73.47753906
2020-01-03T18:20:00Z,2020-01-03T18:30:00Z,PT10M,13.0,69,15.15625,69.47363281
2020-01-03T18:30:00Z,2020-01-03T18:40:00Z,PT10M,12.9,77,15.30625,77.47832031
2020-01-03T18:40:00Z,2020-01-03T18:50:00Z,PT10M,12.9,72,15.15,72.4734375
2020-01-03T18:50:00Z,2020-01-03T19:00:00Z,PT10M,12.9,59,14.74375,59.46074219
2020-01-03T19:00:00Z,2020-01-03T19:10:00Z,PT10M,12.9,56,14.65,56.4578125
2020-01-03T19:10:00Z,2020-01-03T19:20:00Z,PT10M,12.9,97,15.93125,97.49785156
2020-01-03T19:20:00Z,2020-01-03T19:30:00Z,PT10M,12.9,83,15.49375,83.48417969
2020-01-03T19:30:00Z,2020-01-03T19:40:00Z,PT10M,13.0,72,15.25,72.4765625
2020-01-03T19:40:00Z,2020-01-03T19:50:00Z,PT10M,13.0,75,15.34375,75.47949219
